customer id,created_at,subscription_started
jvA5ERZZQIx/Sz1sSp1FYw==,02/11/16,
hIPHVxrzthLgw1ONoCe+lQ==,02/11/16,
VCkHsWHXr9FlAPsLfaxTKQ==,02/11/16,
SvkbZedDr5GuRUoy93F6Ng==,02/11/16,
wIh2y3KwQ7+9IAnLLw7L9Q==,02/11/16,03/12/2016
V+wBaX451vYG43z8kyNJkQ==,02/11/16,
g67HSQRZLbOk5sonGTyxUg==,02/11/16,
KiAe0dyabdd0ZSvZe5VQnA==,02/11/16,
TqTL2Nf7ZMHG9pIsbUuWDw==,02/11/16,
0a1ihSkHnDOU2rgOvfNgTg==,02/11/16,
OlUALhBexrEXer59vhg4TQ==,02/11/16,
arAl31U5BJ/62eXynqsISw==,02/11/16,
GOPt3mi6AtJhwEwTawhITA==,02/11/16,
KkdGnTSO/skHaBGSnykv5Q==,02/11/16,
fWKr1lgqBnCPs5gz2wxeFA==,02/11/16,
yuuEneAdbGDl7vsZ83GUcQ==,02/11/16,
8I+G6VydCDyJ8FgoX5/2Ng==,02/11/16,
hjB3cR/yPjpMxN25FcwC9Q==,03/11/16,
ZoPt3KP1R2uN7gSrGN6OXQ==,03/11/16,
LmaOP5Hz6k21Ko1WxVag1Q==,03/11/16,
z6Zm3oy9vJT/60x4X1R5Qg==,03/11/16,
mP1hB27hDVPXHIDN6LXJVA==,03/11/16,
Wd0KbNx3Tl1+qllR79Q6ow==,03/11/16,
uAZSGsOVtbhHSo4+gatQ+Q==,03/11/16,
TpAZE52a1J95g5BLSX1Qsg==,03/11/16,
oIRfYSPN5z0hjDdYF8gQgw==,03/11/16,
jVfAMgbEYPnpY35GuDN3Ew==,03/11/16,
D33+XoeH76BAatu1VtdsSg==,03/11/16,
IlM/sDhyUHD6pW4NA4JRIA==,03/11/16,
Vd2bgtUs5ZtfrqvFZn1cAQ==,03/11/16,
KRZP19j32Ovtf14KWKnouw==,03/11/16,
Ajeu3R6v6+l9tGEaQyixQQ==,03/11/16,06/01/2017
brydcPSgm9TJDWw3VV96PA==,03/11/16,
CC03Vl2Gxffck6PRH57ftA==,03/11/16,
g76aFH186/tY33f1hq2Rmg==,03/11/16,
dokkQL+MonpqlunvtMEC0g==,03/11/16,
PAzd9Nf/oJur6FnPXHHYmA==,03/11/16,
024Kivw3dsLi1zXvz5l8xA==,03/11/16,
wKSw+ohiUAoQ9l9Nax1EkA==,03/11/16,
ch5MaOLuGKeQdLg23bLVRA==,03/11/16,
T8oSGvlZyA28cBt6rLcVbg==,03/11/16,
/i6MngNJjjvSxMIgWv38RA==,03/11/16,
j6iibVfwNW179rQ626uUiA==,03/11/16,
15A8T1rm2peAvIjLsEjUFw==,03/11/16,
hXNv0/eOa4hODP7B7mq8dw==,03/11/16,
it4np4SeLhM7wp3DhhBL1Q==,03/11/16,
QKCthsbR3MF3HeHVM7k1lw==,03/11/16,
MMVP6S/IGB0zuRxtvI3p1w==,03/11/16,
Q2yGnMLhTpo60JLp6g1rsA==,03/11/16,
uUFIy3c+G+vzCx9UiKlstw==,03/11/16,
RoK1sOKnR2YfFLuZt8dFRA==,03/11/16,
BBog4OIk5QWSET/Fn1fhpQ==,03/11/16,
z7MjJYV+m04HZpnuTGr67g==,03/11/16,
jp581RjPO6NIyIcPaCew5w==,03/11/16,
XXiHTetV/rSCDdlCFBGz0Q==,03/11/16,
A+lmxoAhDIzQpFgvnEw07A==,03/11/16,
TEawh4pP5LHYvyD7wkND5w==,03/11/16,
6Q8kz/XwwS5AQbjj6qOmIw==,03/11/16,
9dWsspdJa0+bv5bDYY2CjA==,04/11/16,
KoRbPpHfWM0p9WU0XDHUmg==,04/11/16,
7MkqGfDeghUZtxXRDL98Yg==,04/11/16,
1qkAqqy/jxYpnY3wMXhYSw==,04/11/16,
sMvRgD2rovS+aRm593P5IQ==,04/11/16,
XslWGmKDmCz0k42pCccYiw==,04/11/16,
mEqHEOltMhDTDBhQYBWVVQ==,04/11/16,
KfBYiMAS0T12gEyaUEx6yg==,04/11/16,
s0dX4XYf2+bWh+z01phEeg==,04/11/16,10/03/2017
xMEcmUvj0/R0ShKAiyAiGQ==,04/11/16,
hEA6dpyE00CIyLGVhKI1rQ==,04/11/16,
1q/EfZJgBWv266xaTJCFQA==,04/11/16,
Sa6iGp7YXDvVMKN9894cfg==,04/11/16,
9D9jkAD288b/Hz6ABqwIFg==,04/11/16,
YCT2Qh6yvyWZXZ2+GFBOJQ==,04/11/16,
qoJlVeIbfJWgZgBFbv/VAQ==,04/11/16,
1qpWw81jQd1sOrV1el4QOw==,04/11/16,
5OWBWG2w/DCsB8Q3qlRLxA==,04/11/16,
U/E9WUMn0WaokcytV8QtLQ==,04/11/16,
TDPSl5h/FVQzZS93ek7C4Q==,04/11/16,
RJPbgRlnNbmaIEb8fAJaAQ==,04/11/16,
SJ3eBfU7Wf/S7Cm/QQoOuw==,04/11/16,
fiFxvvrOnPZwVyi2d6EHzQ==,04/11/16,
0J420TOxENDDwHLFa+16EA==,04/11/16,
StA5Nohnr83XmYcPN0zqTA==,04/11/16,
FRCS9q9o52kneO9QZao9BA==,04/11/16,
01H3h/kv05Kwwwl56FYw7w==,04/11/16,19/12/2016
eI+jAjP8qyJgsorkDd50pw==,04/11/16,
kCVgsfEIvCoXByW4hIYzVA==,04/11/16,05/12/2016
sSVkhTJJ6v7fU1Je+baw9g==,04/11/16,
ZguO4+5humZt04n6ZHZrLQ==,04/11/16,05/12/2016
woGIrZ/8cgKprLim1SBOfg==,04/11/16,
65skgMD/llHrBCVYknL9PQ==,04/11/16,
QUwHPuE3m9e8ezMhWcqx5g==,04/11/16,
sZRrNM6Xaz8iPVr8IFLonQ==,04/11/16,
3SzCCIt300T3tewT5v9JIg==,04/11/16,
T9BPvuuaq/LwKcgTPEv4gQ==,04/11/16,05/12/2016
q/V1YoBqc38/hFa2O1D1/w==,04/11/16,
YSBJMrzLlINX4aAoHeJAgA==,05/11/16,
m3LzZGXRdFL4HGiataC3Tg==,05/11/16,
Nmd6HYFdRSi+v4mDPRaPVg==,05/11/16,
2vlPHCWAmIYJUCLRJKrx+g==,05/11/16,
KLQwuAfmp70fuAzHfJpzYQ==,05/11/16,
CrGAmlOnuSwDfii01DpguQ==,05/11/16,
emZITW2Rbc9i0wDWWo8APA==,05/11/16,
MBCjsGuHj94E4eIH3yO7Uw==,05/11/16,
e7uUd6F4Y8XwVpW3VBhTdw==,05/11/16,
1yYNseSNY5la8X68A5Clow==,05/11/16,
kA6abOoLDd/sv7oCzCCxPw==,05/11/16,
FAaRYyuDUvPCrMg71DFBcw==,05/11/16,
aAbG6lDqLePfcPVFEVbNBg==,05/11/16,
tZl4U3dUkXwt+HuWrHle8g==,06/11/16,
BU/rKs/SjuypP48i41zG0Q==,06/11/16,
F5LECPKolPd/u+tfV8IQoQ==,06/11/16,
Kruy4F45Reh/yufTGGoDvg==,06/11/16,24/01/2017
TKEJf49rP6uPCrkRGvAn2g==,06/11/16,
qIaDwiUr7Pu3zHOFVvhpFg==,06/11/16,
fDqWbYioByapXC4W5Ww5lw==,06/11/16,
eLlQhDY1esurGqu3bhJznw==,06/11/16,
zTR/AOhz2d+T4n7NTbMdTQ==,06/11/16,
TMbLE2CpNJYmCsW5tXXzfQ==,06/11/16,
dRlDsH8LnDVAuLUzpspD8g==,07/11/16,
0bEdGTudYrE9QYX6eVAyrw==,07/11/16,
A/yxswUCm1jTAuLOU76eDw==,07/11/16,
LT6HpzBh+ztbLUKGJfQr/w==,07/11/16,
QYI0yRPpvNYTLVUcjL3VlA==,07/11/16,
qQq0Qfq8u6whqvE2AHa9jQ==,07/11/16,
l0TIzxhM6wfPXCu84Uiesw==,07/11/16,
JS9tRST4K2PAJ97yLO1SMA==,07/11/16,
adNV4HU05cLwO6wPRkvSMQ==,07/11/16,
4nAVN/chhLsVKqnSapPsyg==,07/11/16,10/11/2017
yNj3Heo1Vm+FVkFJqMyDJA==,07/11/16,02/01/2017
2gOmOJA1sUcKo9SbO6Q2DA==,07/11/16,
O6JSO34ngft1Gmqdea9uvQ==,07/11/16,
9RIoi7TWS7osAkvHNkaAjQ==,07/11/16,
QcrzXdzh4fgEFfflodyBXw==,07/11/16,
IPPZmGKjPIWcg2PlD+CaPw==,07/11/16,
mMmDKGXkqyJKFkno5umioA==,07/11/16,
vqQcG5Sd2waFE8B4VSgu2Q==,07/11/16,
+ZialEOsBhz4CKgLuO20bA==,07/11/16,10/04/2017
eFTIcBxdptgNYCogEz0r+A==,07/11/16,
BBMHzlnWAmnoTXX6TGOGjA==,07/11/16,
ODuNtN+SlCVO2P5Agmi3pw==,07/11/16,
6+BI8lIo0IjgIWFHN3Fxsg==,07/11/16,
IeRTUcu8t5Diqi4EZAX7Hw==,07/11/16,05/07/2017
zTOEHgSmjrRNum5Lt9/39Q==,07/11/16,
ABT8s9tMhFnSYwmxdwBbEA==,07/11/16,31/01/2017
PKDCW+KaCbUO5GQzUbhkGw==,07/11/16,
kZg8zxezIAl12ePYoJI2qA==,07/11/16,
U+l7HOvO7AkTIv0V4Ze4lw==,07/11/16,06/02/2017
B2FCUfYomZErQs8TfJt6Pg==,07/11/16,
/fehV9VV+Kw18qggSIw0LA==,07/11/16,22/12/2016
AGWCf1iKkyc/xFc7QyYizw==,07/11/16,
X5TXR/v5e77EigvCJgLpaA==,07/11/16,
KW1J/vHgxfqNontOLn1HRQ==,07/11/16,
pzGaFzL4A77OgxSRHdb1Kw==,07/11/16,
JtFgF3+9aUmFuzAti9LUSw==,07/11/16,
SA0MnLLMSscKmlXPqxEYyA==,07/11/16,
3sixrBJY0zrJXWdTZlWKJw==,07/11/16,
3Uc+zgdyMNkbk0DjtOV8EQ==,07/11/16,
elQA7rQVZ1lg1oIra9/7eg==,07/11/16,
Tz4aVb3XF2naXiCzdPIPQw==,07/11/16,
IKeeGrOhctSPX3hJhhbsTQ==,07/11/16,
15r1h6RZsaCuVJoRGQ4IUw==,07/11/16,
CiewGTlwdXlV2xyufvucOg==,07/11/16,
f2IPXGGKqwe4ZMv3q2mXTg==,07/11/16,
wttco/h4nBJK/6QCN2RjXQ==,07/11/16,
qxUTFkyGr6XTD0a0gsMDCg==,07/11/16,
Tu3z+SYpvDsaIIz6rMSy0g==,07/11/16,
VfMzsAw82HLpr8UpGLD9Rg==,07/11/16,
Yka70ovgsi/0QMxUEzKfNg==,07/11/16,
jhT03pHaIhCKUkfMGCU6Cg==,07/11/16,
f69nxjCEz4NFJD6RKIXxpQ==,08/11/16,
f6N7Sq3OPeUjFKo/9cZnPQ==,08/11/16,
krEfhqjD9OZj7wcKgi4dKw==,08/11/16,
jOckMsOuOCbkOXm9PoALvQ==,08/11/16,
jp8iQ0d0zOl2lzcXRIOAtA==,08/11/16,
AzS7viRVLSelxMLcxBVwww==,08/11/16,
H9a4+bEzGK3DWPyl0eobWw==,08/11/16,
0fhkP7wrQ+8TPuxOSDs1ZQ==,08/11/16,
NEN624DDixl5dPUQUFJgmg==,08/11/16,
HQ1HebvvpMzJ37kgoRDwWg==,08/11/16,
Ikf9jijt63Nl6OuF4gZIew==,08/11/16,08/01/2017
s2qLf99HyiCc6KCOzYsv8A==,08/11/16,
L5/h49XSdJYozL2efT83ew==,08/11/16,
AB2QjHY3YYuwqK8Mi+XNQQ==,08/11/16,
Ose93zWB3sAAFUvJjoAMxQ==,08/11/16,
rdiZQUzxywG3wzFtuTEKCQ==,08/11/16,
Plkyfxpsz1QNmHjPjJkSeA==,08/11/16,
jjRg4QAo/ufK1HAsr1lNGA==,08/11/16,
c2PjKvPjoQ8ir1EscAaJWA==,08/11/16,13/12/2016
G5dbnwSBUQ6vu/sFUoDkMw==,08/11/16,31/01/2017
bYRwIiyw6coVGauEQG7ysg==,08/11/16,
WvfJYlHsXqMWYxr+oUVnQQ==,08/11/16,
/dJdOvFKX5URTvv+CHwRSg==,08/11/16,
F2omk85guJizKnTlOs0CxQ==,08/11/16,
8KVi5eekdzXkwni8z7ia3Q==,08/11/16,
9Q686SJTizxXo+a3u7bWKA==,08/11/16,
S4/T8Hnn+G3i64j/hH7/7g==,08/11/16,
5dXk19qoTsR9TeU3O5fXlw==,08/11/16,
1WrzPiTSoCxApTsm/eK8Sg==,08/11/16,
sp2GF9kTA9s+Hl+2U8oKiQ==,08/11/16,16/12/2016
hMzqtQ1OQgjISqg0gOvc8g==,08/11/16,
Psew+Lxb9+sqc+p4oRXZSg==,08/11/16,
769r8PWp/FAcBJ4vyF+L5A==,08/11/16,
Z9piQhTujomZLOcEWeZpow==,08/11/16,
mWRKFckF4r6gI2OY3UgN1Q==,08/11/16,
ujo65VCJTHjH/wBsjOKKmQ==,08/11/16,
EEa3DIDpIts22bLW9zPOUg==,08/11/16,
P1TifWpj4Tl/6Uk4ATqRYQ==,08/11/16,
Y525sjVBOAFZ89V5UAsRyw==,08/11/16,
N3kFt/RErC4vREQ/Ax1F/w==,08/11/16,
axCG9ftrclqXVgJWQpjUuQ==,08/11/16,
ngIOuxgd/T+xIpxs6wdqYA==,09/11/16,04/01/2017
l23q7jxlzag8lnGjZF+QWg==,09/11/16,
KX5uHyFyMEaowRFewai4pw==,09/11/16,
MSbtlzy+zeK7/+QZ8Tn0Vg==,09/11/16,
AsWEQLK+oOIekL5fNBAAZg==,09/11/16,
4LQ9et8E93yB2Eb52O7piA==,09/11/16,
IGveDWaRWlH+E8WXQXZ+nA==,09/11/16,
BwSwjGeAdXJZPboitTbUSQ==,09/11/16,
dCXacqSG5gl1JLdPnyQnZQ==,09/11/16,
BvWUk8YEMA66N3cJ8V5P/Q==,09/11/16,
VZKsebAcwFSPilgRSgEZVQ==,09/11/16,
ZTeGFMStvGXMFkOovSIeWQ==,09/11/16,
pHI3DNJJcpSMpUO8sFopsg==,09/11/16,
O7fiI91v4H2haHRRfPP6VA==,09/11/16,
zu5jKpZ68b5uHAop4huxxQ==,09/11/16,
GpWjTWCcgEgr6vRAoAXicQ==,09/11/16,
S3d2GPheTOkt4nxppswQTA==,09/11/16,
DzHPTAchDo1UYLQ8F+EXmA==,09/11/16,10/01/2017
SAM/iVqOuCICTmR8yUNZbQ==,09/11/16,
V106tssraJoe6iPbWynw+Q==,09/11/16,
6E3dNFg5ndC2J/zmJRfbRw==,09/11/16,
5zkCzDvGw7sFNIcPa4Jy5A==,09/11/16,
Iakh8WUpiwEQuAghzFvXYQ==,09/11/16,
83mj7TZUSiZGRu/f55qSEg==,09/11/16,
LRXgKeWrb5JeXMZEc1CtYg==,09/11/16,
iorub00p+neCjU8BGiN+pQ==,09/11/16,
nLe16mQfaRnuxKSceVfG4A==,09/11/16,
7UV5mlDl/gL/YvyKrPLk1Q==,09/11/16,
3QSwy53ERgnfD3jElg6ViQ==,09/11/16,
hZVmOsp1ysVYjkWguGArqg==,09/11/16,
2v0rw6AW402hxpbLRJk6Vg==,09/11/16,
CKH72kRNDtVpYm/bI1INAg==,10/11/16,
1w4ydD+OenjeL4N8W004Mw==,10/11/16,
FsugHgg4AQZ9sFLqXP0lTA==,10/11/16,
u/e7KZFdcfxGN5uXQzCz6w==,10/11/16,
daH4K/Q3ahvP3FoL0IrDTw==,10/11/16,
DWIKRA1yWSGP9yX1lBmloQ==,10/11/16,25/01/2017
tujFRRovKoHPLcanypkD6g==,10/11/16,11/12/2016
e6d4VKlvajGC/FJq4wGEAw==,10/11/16,
LqN4Z5uZx0BOqCUwrlF3aA==,10/11/16,
uW+UV0KY/xcLP+G/wlE/VQ==,10/11/16,
NOEnsqz1ajREV+FTfc6QbQ==,10/11/16,
B/6x4XstqSvU4fhw6qpq3Q==,10/11/16,
Ow3kWMUCkXARzbUpLweMeg==,10/11/16,
Mmfex4HBKniZCKua9QOTNA==,10/11/16,
nshC1fBG8qG5JTHZEzSZQA==,10/11/16,
TIbzu8qySfh5BY0YJYh1cQ==,10/11/16,
5B3251/ruT0qgkS9XoTbUw==,10/11/16,
nfgRvA7DzRuM6OjxurML5A==,10/11/16,
R87HwPGNyubBV+3khJy79g==,10/11/16,
KcVQnZjqVscfz1kUaMSPTw==,10/11/16,
lnDH/+IF2k5TgybJaR+k8g==,10/11/16,
Cb0oYv4wNa0yI4FrQ5BF4w==,10/11/16,
EbU/I604X3NUlQg8cyf6+Q==,10/11/16,
1MRs6hcbrY0jVUK3icWR8A==,10/11/16,
Avg4mEv6fiZWeh4G3ScotQ==,10/11/16,
toXtWpDlCl2h7mjaRKthLA==,10/11/16,
ar3sJga9aHYqctwaQDjR/w==,10/11/16,
0dbk5CjaN5j11mLLPIzXTw==,10/11/16,
JUsAJG/xMRSn3nBUTA07hA==,10/11/16,
nnDA3ccr6KqvI/I5Qcs4OQ==,10/11/16,
JUoK6pzh07moZPeG9OH4Jw==,10/11/16,
10H/jCT+JnF+sxAeLY0wwQ==,10/11/16,11/12/2016
mHq7tQnpipuMwI9XNj6HMw==,10/11/16,
Ej92cLq6xakog9mnr7QmLg==,10/11/16,
ekP6ifvATGTNH0gbWdtLRQ==,10/11/16,
a5bYQY8v5q9xct6zGROz0g==,10/11/16,
h8BHhe2bzgRt97F2Qu7QWg==,10/11/16,
O7tVvFFI897xHa4UMr9zIQ==,10/11/16,
LaB6r21Y1CgJ4N0BGUkrJA==,10/11/16,
DGBn4EF9MvcaahVVbuXWxg==,10/11/16,
spxQkEQAedASH0lzAA7rpQ==,11/11/16,
zdfaXAaW6THO9NIvewy1jA==,11/11/16,
v5ZwjN8IW6IG/BAO6AK0uw==,11/11/16,
3m+i5qvB4kTX3DU008geKg==,11/11/16,
XyIfX2m81iaW2Weo6E5FDw==,11/11/16,
N2T7x4c16PDh2b7fvJuUiA==,11/11/16,
tjShjQVEfNzPX5ASRQkE8g==,11/11/16,
Wg/0UgxbWarlMVMi85J9OQ==,11/11/16,22/04/2017
e7CamlmSDaLHePKtR6mx8A==,11/11/16,
O1uqQoihuk8M4yq29jUGAw==,11/11/16,06/04/2017
XX3hKowCacCtR5XylaSLJQ==,11/11/16,16/12/2016
EqqUSV2W1n1bnbIM3DB8XQ==,11/11/16,
xxlmEEn9so65ODhFALitYA==,11/11/16,
79lu0GIxSnYHEwYhrRBhgA==,11/11/16,
gtooyxerC3rc3vctrLxoug==,11/11/16,
cp0SIWg+r2Zha1qLMBUi0Q==,11/11/16,
Le+CVYoLWwGsYrK8Rs/bdg==,11/11/16,
BAzqbSTtBbg/Dbhx9nlLYQ==,11/11/16,
DklegDkK5kd6YZxQZ8ixbw==,11/11/16,
sk6DefAqM3l2zCLhet4nhg==,11/11/16,14/12/2016
YsJ7JmBtmeyZvHnV3iD51A==,11/11/16,
WTSdfIFFhGQ5eC2owteHVA==,11/11/16,
vOfrUxYk/vsFS32/dHJ0Dg==,11/11/16,
8bx36Q/4wJq7MDTHUZEr2Q==,11/11/16,
wiPJ4yEMH8yq4gKh0dmrqg==,11/11/16,
2lbQV/4TFxhR6BnZviZs9Q==,11/11/16,
zmUXKNUzh6TcVgUrxtA13Q==,11/11/16,
nz/t8XA0MWoyuW6HaGxE2Q==,11/11/16,
y8z0BPUkZrxZnG+xaMH5+A==,11/11/16,
8VQ+2Uj640XSke6gpZaJhQ==,11/11/16,
bhF5RsOGUnBFMibfB5uNXw==,11/11/16,
1t+OUMPMdqtIflFEjMHFfw==,11/11/16,
xX1MUKa1lp4SROYBVYYwkA==,11/11/16,
1bny/uj4CUVMdyf9FGbj7A==,11/11/16,
A3vj8783/+1eW4dQxRStFw==,11/11/16,
3yNrW07BLojyy3FLZBuMxA==,11/11/16,
BqxozA2xxsOZLrVYEhaOVQ==,11/11/16,
SGmcs2duzlDWjT4evi4D1w==,11/11/16,
Fk7NNryfwXgd8jnQCwBNOw==,11/11/16,12/12/2016
gW04X536i24vNjf3e5esnA==,11/11/16,
sK2k9Mjx0F7rHOMuJBp8VQ==,11/11/16,
GxG1JqWHDpo3ua7GadaBMQ==,12/11/16,
izIQfULktPSw67Hk7R18KA==,12/11/16,
nkxCZ4A8fmDpFvZaLQ5JzA==,12/11/16,
k0bXLGzJZWYR1rs7thoIBA==,12/11/16,
pU/327hmWUJkZpBM8rd6oQ==,12/11/16,
uyTD42h+V7fbbsR3EbIXcA==,12/11/16,
QwtV0ZJMo5TJAZIij3mV3w==,12/11/16,
otQ2Mh9SW67rQCH3yfMEfQ==,12/11/16,
Q/FVaz3gtCeKxerTaUlM2w==,12/11/16,
/qQtcPLjkFhTYl4Ol2ISDw==,12/11/16,
Z2C5V2hoGctmNsIxn7T4cg==,13/11/16,10/01/2017
OpV5BRT0ODn5rvej6dANXA==,13/11/16,
T2y19qNyOhJqo8rhkCei+A==,13/11/16,
CDtbE2Sya5Wxzzfc34XETg==,13/11/16,
tASaFI6s9aw7Xqx8Z+hXWA==,13/11/16,
SoG0XSm8PwFftOEa2+tvKQ==,13/11/16,
esjjrtR9lhIONeiyYyujYw==,13/11/16,
geJjHJG3gmgAUCHnBDEglw==,13/11/16,
IrkehmqYZ0+JjMet2IQaOQ==,13/11/16,
xdr49BLLZHCtZyzrV3Fxkg==,13/11/16,
rIPT9ADpWl0x58WdJ0O/cw==,13/11/16,
VE2GpYPId3gLg6OzHiJkZQ==,13/11/16,
7CXTaEjxyO7RxnKbtz/H+Q==,13/11/16,
N1Y/BZwtgVv1/GN8uI4d8w==,13/11/16,
o1IUfzqtWBvtAnM5rB1d2Q==,13/11/16,
tn0ITXTD98AUX5agrEyCqA==,13/11/16,
NcESTdUI6tbrjErumn9dcQ==,13/11/16,
Yd7gQAthAxdtvFQyBFDBLw==,13/11/16,
bOn2Hi/yvEuSKu2odOltWw==,13/11/16,
DhHF0ZIEw8jpZ4EdVK2+3g==,13/11/16,
xFuHZUHuRQN7a6jHrxYIrA==,14/11/16,
3Tl0Wfj1DkzXxenXe4sZ8Q==,14/11/16,
XGg54RIZrEtAIdGUtDZl9w==,14/11/16,
Wvo8Vi9b8u/2LeOQ5THCXQ==,14/11/16,
JR+9eC/skaUOsbYFD41/Kw==,14/11/16,
vkt0zGJleMX77ZomxIHYyw==,14/11/16,
Qe7XURHZJ6qMzmPidXwQDQ==,14/11/16,15/12/2016
VNLRCCLqR/ZO2qUvoYTfsA==,14/11/16,
oShIrqxYrFfpWXf5P+wX/Q==,14/11/16,
Hlr64nDeco/RTyATMjPTOg==,14/11/16,
ucuQ3tdrHaSjKo4LTBEpUA==,14/11/16,
z8twd9C9pgXoSXTe1j0kwQ==,14/11/16,
ETDT9L7pImWOsTR+J/9V8w==,14/11/16,
Fb/6Iur8Mlu1Mmbs77JdXA==,14/11/16,15/12/2016
eJM03m2qgNg6tKy2pL9axw==,14/11/16,
SCXysg+1acNGwGCi+MMcGA==,14/11/16,
tfc9L4xeSqJgQe/+X735MA==,14/11/16,
rkkMzhIby0mJvoWby9pDOg==,14/11/16,
UtOILYXsioQDccYoVSQc6w==,14/11/16,
FCU8wzJPpHZv++XxKn26EA==,14/11/16,
yYz5obyYICloO2sTZlR3fw==,14/11/16,
Y4waTwA7RqrUqlzz9CTSFQ==,14/11/16,
t9IOs8g8AmRs09kn3hw2vw==,14/11/16,
l04pRaGOC/uOOqi+ysPmXA==,14/11/16,
1e7raFUWMbzqze604qnTwQ==,14/11/16,
5LZ4a+9fMGR569zG/sE2sw==,14/11/16,
EISpEmTQpdR+6zZZ+cNpNQ==,14/11/16,
FJ9qWLZkk62qOLwXjaUedQ==,14/11/16,
GbPD0mgQKqV3mgLivT+4mQ==,15/11/16,
x5uwSBIbvB0g15xrg+8XtQ==,15/11/16,
/czd6oUi4UudikFVHZJW+g==,15/11/16,
M84ec02dUGKfosNnaShdUw==,15/11/16,
FCdkncJtIJ8LC9nTwCWtmA==,15/11/16,
8sQfMWVf5HNcUBaPzptojw==,15/11/16,
07Muteqg6ib7+WDb9oAMhA==,15/11/16,
H/bk4kLEPE1RyY5lZZCDow==,15/11/16,
LvE4hq4f+BLzR9mvgz+leg==,15/11/16,
IhC8jIaC9njVUv963UG0GA==,15/11/16,
50hDuZ2ospd1xqqQgENoRA==,15/11/16,
7Oz4MQ1cR659vfHNphY8cg==,15/11/16,
aWTp1c0aq4x8crErd/L9IA==,15/11/16,
WzLrGt99Zh38AXd+0kzHrQ==,15/11/16,
ekVtfym05+kruaFMJNzkMA==,15/11/16,
iwJNejhOs99BV80eUwJxNw==,15/11/16,
Oay1QoeLkpl0aM0XqnI5ng==,15/11/16,
ANTgqnKOkd7z7nKT/NqGcA==,15/11/16,
srnvolgxawmJDPaXwAvopg==,15/11/16,
+HzmEoYBLInFSpPmGojnYQ==,15/11/16,
gBVNDPQimdON5QRu/CQpow==,15/11/16,
9p+iOYuEg3zIhS5EfhYePg==,15/11/16,
OlEQTGZob6yVFWwaHWMr1A==,15/11/16,
ZsCeUycj3cOFl139hp8ulA==,15/11/16,
yuwX2EiErd7sNcNhBkWrYw==,15/11/16,
nCb3Q6HC19iif7no02bTZQ==,15/11/16,23/03/2017
9EAd0IdgjjRKyUbC9amC5A==,15/11/16,
XRMOTO8cUN5+Fog3ASmJsA==,15/11/16,
185MQgowc22Btqn94Y/BPA==,15/11/16,
Ko76KJAlp0zlDK6ekuDtsg==,15/11/16,16/12/2016
cAcFKyIG/s5T/TdQ+zAW0A==,15/11/16,
faMnD6/Zntj8yeOV9OfBgQ==,15/11/16,
VKujhL6/fXYEW8Pa1yUdWw==,15/11/16,
piqt4eCVQ5jDL28JD1DuGw==,15/11/16,
qAncAJaHk9Yg5Ko1JV8J5A==,15/11/16,
fCF0ExJV2OkGpQIjcYWkNg==,15/11/16,
rD1/j9QL0d6//5f8BmfpWg==,15/11/16,
RqYsNMe4sMDQLwgz30nsIA==,15/11/16,
bpWNacysGtBDQrWEBCw9tQ==,15/11/16,
DXxGODK4ccIEBabJKWtVFw==,15/11/16,
hR6Or0mI7VXD0zXqjV7WGw==,15/11/16,
pa52QJdA1bdTZxn/HRTLHw==,15/11/16,16/12/2016
oYg2ZUCwgQUutEQyvHPGow==,15/11/16,
RaBCNYxHwAWe6G2FCN/L7A==,15/11/16,
ib3t+MOL2mabpauml9dwOw==,15/11/16,
gr3W10wwTVEwI5gzyI0vGA==,15/11/16,
OCxDxITd7m0caZ0v1ZgNMg==,15/11/16,
pAG+0hhCTAaa9RIXReLEbw==,15/11/16,
lDl/6HiGlEn4ZrZHIqC3yQ==,15/11/16,
ZoorHM7ILVdRdyEtolcOXQ==,15/11/16,
npJSWdnTY7KQx+RyCc0q1w==,15/11/16,
cQ6631VVi0a3VcZlqRd4gA==,15/11/16,
Ajl0YY0lXiTBS1tHxSgiYA==,15/11/16,
lFXc/aD6NTlW6DUTt5UhaA==,15/11/16,
jKM9RGSMyf7s7yHlpxIykQ==,15/11/16,
dKVkeBvzj0L21grgyOLWOg==,15/11/16,16/12/2016
j/KINSdr7Hllj1bxT2mWdA==,15/11/16,
IeBMRTasHuEauZHh3qE8Rw==,15/11/16,
wCLPQaEmWOInrrJS9zQ2TQ==,15/11/16,
GfVgwPwuAsUw5kFSu57BNw==,15/11/16,
fAj1FDj70+5Mu5QqC4frng==,15/11/16,
1buc9oZvqbmHtbZMbCjx8w==,15/11/16,
vTttZYN5GL6Y2WLYRag3Nw==,15/11/16,
0d1TeEblKeEQHXwj4XD+Sw==,15/11/16,
zVTcw7/QpGBw2F+Z5YgDQg==,15/11/16,
Mjb7lRUY7F9+YHQitnzRgA==,15/11/16,
NVzRBfeVB3gPrYhIRpusoQ==,15/11/16,
uuxLhclKR7fTCi6Lx3n66w==,15/11/16,
4vkl9LuzwAa5rdFfz3l6eA==,15/11/16,
NGTOQYZTaphVqKeWexIbPg==,15/11/16,
5833uozK7EFHEvFdQCgNUA==,15/11/16,
RbNuXsxWjUmjK2D4DzMraQ==,15/11/16,
S4Sk+7cJ1Yh9CSt07l1nJA==,15/11/16,
